Full Time;People;Min. Time;Max. Time;AVG Time;Energy Used;Money Used;
00:01:31;12;00:01;00:34;00:11;0,18;0,35
Floors:;9
Lifts:;1
=============================================================
Full Time;People;Min. Time;Max. Time;AVG Time;Energy Used;Money Used;
00:03:15;19;00:01;00:34;00:11;0,37;0,74
Floors:;9
Lifts:;1
=============================================================
Full Time;People;Min. Time;Max. Time;AVG Time;Energy Used;Money Used;
00:04:12;25;00:01;00:54;00:15;0,49;0,98
Floors:;9
Lifts:;1
=============================================================
