Full Time;People;Min. Time;Max. Time;AVG Time;Energy Used;Money Used;
0;0;0;0;0;0;0
Floors:;0
Lifts:;0
=============================================================
Full Time;People;Min. Time;Max. Time;AVG Time;Energy Used;Money Used;
0;0;0;0;0;0;0
Floors:;0
Lifts:;0
=============================================================
Full Time;People;Min. Time;Max. Time;AVG Time;Energy Used;Money Used;
0;0;0;0;0;0;0
Floors:;0
Lifts:;0
=============================================================
Full Time;People;Min. Time;Max. Time;AVG Time;Energy Used;Money Used;
0;0;0;0;0;0;0
Floors:;0
Lifts:;0
=============================================================
Full Time;People;Min. Time;Max. Time;AVG Time;Energy Used;Money Used;
0;0;0;0;0;0;0
Floors:;0
Lifts:;0
=============================================================
Full Time;People;Min. Time;Max. Time;AVG Time;Energy Used;Money Used;
0;0;0;0;0;0;0
Floors:;0
Lifts:;0
=============================================================
Full Time;People;Min. Time;Max. Time;AVG Time;Energy Used;Money Used;
0;0;0;0;0;0;0
Floors:;0
Lifts:;0
=============================================================
Full Time;People;Min. Time;Max. Time;AVG Time;Energy Used;Money Used;
00:00:01;0;00:00;00:00;00:00;0;0
Floors:;9
Lifts:;1
=============================================================
Full Time;People;Min. Time;Max. Time;AVG Time;Energy Used;Money Used;
00:00:04;0;00:00;00:00;00:00;0;0,01
Floors:;9
Lifts:;1
=============================================================
Full Time;People;Min. Time;Max. Time;AVG Time;Energy Used;Money Used;
0;0;0;0;0;0;0
Floors:;9
Lifts:;1
=============================================================
Full Time;People;Min. Time;Max. Time;AVG Time;Energy Used;Money Used;
0;0;0;0;0;0;0
Floors:;0
Lifts:;0
=============================================================
Full Time;People;Min. Time;Max. Time;AVG Time;Energy Used;Money Used;
0;0;0;0;0;0;0
Floors:;0
Lifts:;0
=============================================================
Full Time;People;Min. Time;Max. Time;AVG Time;Energy Used;Money Used;
00:22:19;24;00:01;00:28;00:15;1,01;2,02
Floors:;9
Lifts:;1
=============================================================
Full Time;People;Min. Time;Max. Time;AVG Time;Energy Used;Money Used;
00:02:49;5;00:01;00:29;00:13;0,16;0,32
Floors:;10
Lifts:;2
=============================================================
Full Time;People;Min. Time;Max. Time;AVG Time;Energy Used;Money Used;
00:27:07;30;00:01;00:49;00:14;1,04;2,08
Floors:;10
Lifts:;2
=============================================================
Full Time;People;Min. Time;Max. Time;AVG Time;Energy Used;Money Used;
00:34:46;40;00:01;00:49;00:12;1,22;2,45
Floors:;10
Lifts:;2
=============================================================
Full Time;People;Min. Time;Max. Time;AVG Time;Energy Used;Money Used;
01:00:00;49;00:01;00:32;00:09;1,54;3,08
Floors:;10
Lifts:;2
=============================================================
